WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_576		descriptive_words (adverbs)	ešte / ešte raz	still / again	again			
item_577		descriptive_words (adverbs)	hotovo	all done	finished			
item_578		descriptive_words (adverbs)	krivo	falsely		falsely or bent	wrong	
item_579		descriptive_words (adverbs)	najprv	at first			first	
item_580		descriptive_words (adverbs)	naopak	vice versa		on the contrary		
item_581		descriptive_words (adverbs)	pomaly / rýchlo	Slow / Fast	fast			
item_582		descriptive_words (adverbs)	potom	then	after			
item_583		descriptive_words (adverbs)	silno	strongly			strongly	
item_584		descriptive_words (adverbs)	spolu	together			together	
item_585		descriptive_words (adverbs)	strašne	awfully	bad			
item_586		descriptive_words (adverbs)	teraz	now	now			
item_587		descriptive_words (adverbs)	treba	must			must	
item_588		descriptive_words (adverbs)	už	already	already			
item_589		descriptive_words (adverbs)	veľmi	very			very	
item_590		descriptive_words (adverbs)	zle	ill	bad	bad		
item_591	item_262	other	aha	I see				
item_592		other	akože	by way of		well	well	
item_593		other	áno / hej	Yes / hey	yes	yes / yup	yes	
item_594		other	asi / možno	probably / maybe			maybe	
item_595		other	iba	only			only	
item_596		other	len	only		just (only)	just	
item_597	item_272	other	nie	not	no	no		
item_598		other	no no	no no				
item_599		other	radšej	Rather				
item_600	item_275	other	tak / no	so / no	yes			
item_601		other	tiež	too	also			
item_602		connecting_words	a	and			and	
item_603		connecting_words	aby	to			to	
item_604		connecting_words	aj	and	also	also		
item_605		connecting_words	ako	than	how	than/how		
item_606		connecting_words	ale	but			but	
item_607		connecting_words	či	whether			whether	
item_608		connecting_words	čo	what	what			
item_609		connecting_words	lebo	because			because	
item_610		connecting_words	že	that	that			
	item_38	sounds	au (lev)	rawr (lion)				
	item_39	sounds	bé (ovca)	baa (sheep)			baa baa	
	item_40	sounds	Brm / tú; tí (auto)	toot toot (auto)	vroom			
	item_41	sounds	brum (medved')	growl (bear)			grrr	
	item_42	sounds	čl'up	plop				
	item_43	sounds	Dzdz (včela)	buzz (bee)	bzzz		buzz	
	item_44	sounds	gá (hus)	quack (goose)			quack quack	honk?
	item_45	sounds	hav (pes)	woof (dog)	woof woof			
	item_46	sounds	hú (sova)	hoot (owl)				
	item_47	sounds	Kiki / kikirikí; ií (kohút)	cockadoodledoo (cock)	cockadoodledoo			
	item_48	sounds	klopkanie jazykom (koník)	clip clop (horse)				
	item_49	sounds	Mé (koza)	(goat sound)				
	item_50	sounds	Mňam	yum	yum yum			
	item_51	sounds	mňau (mačka)	meow (cat)	meow			
	item_52	sounds	mú (krava)	moo (cow)	moo			
	item_53	sounds	Pip / pipi (sliepka)	peep (hen)				
	item_54	sounds	sss (had)	sss (snake)				
	item_56	sounds	tik-tak (hodiny)	tick-tock	tick tock			
	item_57	sounds	vú (vysávač)	(vacuum cleaner sound)				
	item_58	sounds	žž / zz (lietadlo)	vroom (aircraft)				
	item_63	animals	chrobáčik/mravček	bug	bug			
	item_74	animals	kuriatko/sliepka	chicken	chicken (animal)			
	item_79	animals	medveď/maco	bear	bear			
	item_85	animals	ovečka	lamb	sheep			
	item_87	animals	pes/havo	dog	dog			
	item_88	animals	prasa	pig	pig			
	item_111	toys	bublina/bublifuk	bubbles	bubbles			
	item_131	food_drink	kakao	cocoa	cacao			
	item_144	food_drink	rezance	noodles	pasta			
	item_155	clothing	nohavice / gate	pants	pants			
	item_174	body_parts	pohlavné orgány mužské / ženské	sexual organs of male / female				
	item_175	body_parts	prsník	breast	breast			
	item_178	body_parts	rana / boľavé miesto	wound / sore				
	item_183	body_parts	zadok	buttocks	butt			
	item_189	furniture_rooms	rúra na pečenie	oven	oven			
	item_234	outside	kostol	church	church			
	item_252	people	mama	mother	mommy			
	item_253	people	otec	father	daddy			
	item_254	people	stará mama	Grandma	grandma			
	item_255	people	starý otec	grandfather	grandpa			
	item_259	people	vlastné mená príbuzných osobA	proper names related persons A				
	item_260	people	vlastné mená príbuzných osobB	proper names related persons B				
	item_261	people	vlastné mená príbuzných osobC	proper names related persons C				
	item_263	other	áno	Yes	yes			
	item_264	other	bác / bum	bang / bang	boom			
	item_265	other	dobre	all right	good			
	item_266	other	ešte	more		also	also	
	item_267	other	fuj	yuck			yuck	
	item_268	other	halo	hello	hello			
	item_269	other	kuk	peekaboo			peekaboo	
	item_270	other	moja	my	my			
	item_271	other	nič	nothing	nothing			
	item_273	other	nono	no no			no	
	item_274	other	pápá	Papa	bye	bye bye		
	item_280	action_words	cikať	pee	pee			
	item_290	action_words	ísť	go	walk			
	item_291	action_words	je / bude	is / will be			be	
	item_292	action_words	jesť	to eat	eat			
	item_295	action_words	kúpať	wash	bathe			
	item_297	action_words	ležať	lie	sit			
	item_298	action_words	liať / poliať	pour			pour	
	item_299	action_words	lietať	to fly	fly (action)			
	item_301	action_words	miešať	stir				
	item_302	action_words	natáčať	shoot		shoot (a video)		
	item_303	action_words	nie je	It is not				
	item_304	action_words	obuť	to shoe		put on a shoe		
	item_305	action_words	otvoriť	open	open (action)			
	item_316	action_words	variť	cook			cook	
	item_318	action_words	zatvoriť	close	close			
	item_319	action_words	nefunguje; nedarí sa; nejde	It does not work; I can not; not				
	item_321	descriptive_words	horúci	hot	hot			
	item_327	descriptive_words	špinavý	dirty	dirty			
	item_333	pronouns	ten	the	that			
	item_335	pronouns	toto	this	this			
	item_336	pronouns	tu	here			here	
	item_338	locations	dnu	day	inside	inside		
	item_341	locations	kde je?	where is the?		where is ...?	where (question)	
	item_344	locations	tu	here			here	
	item_345	locations	tuto	this	here	here	here	
